OE0012;Rajtsz;Xrajtsz;Dugószám;Adatbázis Id;Családnév;Utónév;Szül;FN;Blokk;Vk;Rajt;Cél;Idõ;Érvényes;Jóváírás -;Büntetés +;Megj.;Klub sorsz.;Név;Város;Orsz;Helység;Régió;Kat. sorsz.;Rövid;Hosszú;Nev.kat. sorsz.;Nevezési kateg (rövid);Nevezési kateg (hosszú);Rangsorhely;Rangsorpont;Num1;Num2;Num3;Text1;Text2;Text3;Cím családnév;Cím utónév;Utca;2. sor;Irsz;Cím város;Tel;Mobil;Fax;Email;Bérelt;Nevezési díj;Fizetve;Csapat;Pálya sorszám;Pálya;km;m;Pálya pontjai;Helyezés;
;;;1968042;"376012";"Kukec";"Marta";;M;;0;17:00;78:09;61:09;0;;;"";65317;"OK Vihor";"OK Vihor";"CRO";"";"";15;"W14";"W14";15;"W14";"W14";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;2;2;"3,0";135;11;5;
;;;422986;"379068";"Kova¿iæ";"Ema";;M;;0;23:00;107:41;84:41;0;;;"";63473;"Ivan Merz";"Ivan Merz";"CRO";"";"";15;"W14";"W14";15;"W14";"W14";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;2;2;"3,0";135;11;6;
;;;2009103;"384153";"Várda";"Sára";;M;;0;15:00;106:15;91:15;0;;;"";67735;"Abaliget";"Abaliget";"HUN";"";"";15;"W14";"W14";15;"W14";"W14";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;2;2;"3,0";135;11;7;
;;;1401007;"371833";"Balaban";"Ana";;M;;0;21:00;185:39;164:39;3;;;"";65707;"OK Sova";"OK Sova";"CRO";"";"";15;"W14";"W14";15;"W14";"W14";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;2;2;"3,0";135;11;;
;;;8020802;"372866";"Takács";"Szilvia";;M;;0;23:00;64:02;41:02;0;;;"";63904;"Göcsej KTFE";"Göcsej KTFE";"HUN";"";"";16;"W16";"W16";16;"W16";"W16";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;10;10;"3,5";150;15;1;
;;;1396265;"383955";"Pataki";"Virág Lara";;M;;0;15:00;56:14;41:14;0;;;"";66716;"Pécsi Vasutas SK";"Pécsi Vasutas SK";"HUN";"";"";16;"W16";"W16";16;"W16";"W16";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;10;10;"3,5";150;15;2;
;;;2028732;"384141";"Èiriæ";"Lenka";;M;;0;11:00;56:25;45:25;0;;;"";67724;"PK Pobeda";"PK Pobeda";"SRB";"";"";16;"W16";"W16";16;"W16";"W16";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;10;10;"3,5";150;15;3;
;;;2054139;"383970";"Viniczai";"Hanga";;M;;0;21:00;67:27;46:27;0;;;"";66716;"Pécsi Vasutas SK";"Pécsi Vasutas SK";"HUN";"";"";16;"W16";"W16";16;"W16";"W16";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;10;10;"3,5";150;15;4;
;;;1396293;"383969";"Várvölgyi";"Dorka";;M;;0;6:00;63:19;57:19;0;;;"";66716;"Pécsi Vasutas SK";"Pécsi Vasutas SK";"HUN";"";"";16;"W16";"W16";16;"W16";"W16";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;10;10;"3,5";150;15;5;
;;;8231003;"381573";"Pavlin";"Paula";;M;;0;13:00;74:02;61:02;0;;;"";65317;"OK Vihor";"OK Vihor";"CRO";"";"";16;"W16";"W16";16;"W16";"W16";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;10;10;"3,5";150;15;6;
;;;1717177;"379075";"Sreba¿iæ";"Ana";;M;;0;25:00;107:33;82:33;0;;;"";63473;"Ivan Merz";"Ivan Merz";"CRO";"";"";16;"W16";"W16";16;"W16";"W16";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;10;10;"3,5";150;15;7;
;;;2113425;"375462";"Lesjak";"Jelena";;M;;0;9:00;102:15;93:15;0;;;"";66206;"OK Japetic";"OK Japetic";"CRO";"";"";16;"W16";"W16";16;"W16";"W16";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;10;10;"3,5";150;15;8;
;;;1515155;"379065";"Kermek";"Dora";;M;;0;8:00;102:13;94:13;0;;;"";63473;"Ivan Merz";"Ivan Merz";"CRO";"";"";16;"W16";"W16";16;"W16";"W16";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;10;10;"3,5";150;15;9;
;;;237556;"375548";"Jakopec";"Iva";;M;;0;17:00;101:52;84:52;3;;;"";66206;"OK Japetic";"OK Japetic";"CRO";"";"";16;"W16";"W16";16;"W16";"W16";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;10;10;"3,5";150;15;;
;;;410651;"375464";"Magdi¿ Govedarica";"Eva";;M;;0;4:00;102:11;98:11;3;;;"";66206;"OK Japetic";"OK Japetic";"CRO";"";"";16;"W16";"W16";16;"W16";"W16";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;10;10;"3,5";150;15;;
;;;1965125;"379060";"Detiæ";"Irena";;M;;0;19:00;208:54;189:54;3;;;"";63473;"Ivan Merz";"Ivan Merz";"CRO";"";"";16;"W16";"W16";16;"W16";"W16";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;10;10;"3,5";150;15;;
;;;7207212;"377238";"Szuromi";"Hanga";;M;;0;51:00;97:06;46:06;0;;;"";66716;"Pécsi Vasutas SK";"Pécsi Vasutas SK";"HUN";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;1;
;;;9981017;"381988";"Waldenfjord";"Rebecca";;M;;0;71:00;117:55;46:55;0;;;"";67434;"Järfälla OK";"Järfälla OK";"SWE";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;2;
;;;9990922;"381616";"Von Krusenstierna";"Vilma";;M;;0;65:00;112:08;47:08;0;;;"";67276;"OK Kåre";"OK Kåre";"SWE";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;3;
;;;7201400;"";"Viniczai";"Csenge";;M;;0;89:00;136:46;47:46;0;;;"";66716;"Pécsi Vasutas SK";"Pécsi Vasutas SK";"HUN";"";"";17;"W20";"W20";;"";"";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;4;
;;;9809051;"381661";"Hänström";"Hanna";;M;;0;69:00;117:41;48:41;0;;;"";67315;"OK Ravinen - Nac";"OK Ravinen - Nacka";"SWE";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;5;
;;;940855;"382254";"Hugosson";"Hanna";;M;;0;45:00;95:03;50:03;0;;;"";67292;"Sundsvalls OK";"Sundsvalls OK";"SWE";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;6;
;;;9101869;"381517";"Hugg";"Ronja";;M;;0;47:00;97:23;50:23;0;;;"";67330;"Forsa OK";"Forsa OK";"SWE";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;7;
;;;9839280;"384239";"Olsson";"Ella";;M;;0;77:00;127:33;50:33;0;;;"";90003;"GRYCKSBO IF OK";"GRYCKSBO IF OK";"";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;X;"0,00";X;;14;14;"5,3";250;19;8;
;;;7207213;"383954";"Pataki";"Réka Dalida";;M;;0;75:00;125:50;50:50;0;;;"";66716;"Pécsi Vasutas SK";"Pécsi Vasutas SK";"HUN";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;9;
;;;990227;"384126";"Wegebro";"Jenny";;M;;0;41:00;95:33;54:33;0;;;"";67292;"Sundsvalls OK";"Sundsvalls OK";"SWE";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;10;
;;;9101538;"383901";"Mörth";"Maja";;M;;0;73:00;129:36;56:36;0;;;"";90002;"Leksands OK";"Leksands OK";"SWE";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;11;
;;;980414;"381402";"Jungåker";"Jonna";;M;;0;85:00;144:44;59:44;0;;;"";67292;"Sundsvalls OK";"Sundsvalls OK";"SWE";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;12;
;;;8444000;"381857";"Vikström";"Frida";;M;;0;55:00;114:55;59:55;0;;;"";67292;"Sundsvalls OK";"Sundsvalls OK";"SWE";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;13;
;;;970727;"383867";"Eriksson";"Matilda";;M;;0;53:00;113:11;60:11;0;;;"";67672;"Västerbergslagen";"Västerbergslagens OL";"SWE";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;14;
;;;1396228;"383947";"Kovács";"Gréta";;M;;0;79:00;140:37;61:37;0;;;"";66716;"Pécsi Vasutas SK";"Pécsi Vasutas SK";"HUN";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;15;
;;;991212;"381396";"Jungåker";"Ronja";;M;;0;43:00;113:34;70:34;0;;;"";67276;"OK Kåre";"OK Kåre";"SWE";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;16;
;;;433021;"383971";"Viniczai";"Judit";;M;;0;59:00;135:33;76:33;0;;;"";66716;"Pécsi Vasutas SK";"Pécsi Vasutas SK";"HUN";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;17;
;;;893816;"384327";"Lovrec";"Mia";;M;;0;61:00;141:57;80:57;0;;;"";65317;"OK Vihor";"OK Vihor";"CRO";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;18;
;;;2069559;"378876";"Tišljar";"Ana";2000;M;;0;49:00;131:35;82:35;0;;;"";66910;"OK Orion";"OK Orion";"CRO";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;19;
;;;893830;"384330";"Težak";"Dora";1997;M;;0;87:00;172:32;85:32;0;;;"";65317;"OK Vihor";"OK Vihor";"CRO";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;20;
;;;9802150;"384125";"Sander";"Saga";;M;;0;67:00;126:15;59:15;3;;;"";67725;"OK Milan";"OK Milan";"SWE";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;;
;;;990214;"383554";"Westblad";"Moa";;M;;0;83:00;118:16;35:16;2;;;"";67315;"OK Ravinen - Nac";"OK Ravinen - Nacka";"SWE";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;;
;;;9904150;"383555";"Hållström";"Emma";;M;;0;57:00;117:59;60:59;2;;;"";67633;"Gävle OK";"Gävle OK";"SWE";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;;
;;;1401005;"371835";"Ivkoviæ";"Sara";;M;;0;63:00;;;2;;;"";65707;"OK Sova";"OK Sova";"CRO";"";"";17;"W20";"W20";17;"W20";"W20";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;;
;;;1302707;"376990";"Ivanova";"Kristina";;M;;0;4:00;51:17;47:17;0;;;"";66686;"Bulgaria Nationa";"Bulgaria National Team";"BUL";"";"";18;"W21A";"W21A";18;"W21A";"W21A";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;1;
;;;2013404;"376989";"Goceva";"Liliana";;M;;0;25:00;73:46;48:46;0;;;"";66686;"Bulgaria Nationa";"Bulgaria National Team";"BUL";"";"";18;"W21A";"W21A";18;"W21A";"W21A";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;2;
;;;505226;"377243";"Szuromi";"Luca";;M;;0;23:00;72:53;49:53;0;;;"";66716;"Pécsi Vasutas SK";"Pécsi Vasutas SK";"HUN";"";"";18;"W21A";"W21A";18;"W21A";"W21A";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;3;
;;;8020899;"375657";"Ocvirk";"Pia";;M;;0;21:00;73:01;52:01;0;;;"";66206;"OK Japetic";"OK Japetic";"CRO";"";"";18;"W21A";"W21A";18;"W21A";"W21A";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;4;
;;;1396101;"377235";"Domján";"Zsuzsa";;M;;0;17:00;70:09;53:09;0;;;"";66716;"Pécsi Vasutas SK";"Pécsi Vasutas SK";"HUN";"";"";18;"W21A";"W21A";18;"W21A";"W21A";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;5;
;;;1403140;"374612";"Pavi¿";"Mirja";1991;M;;0;27:00;81:33;54:33;0;;;"";66206;"OK Japetic";"OK Japetic";"CRO";"";"";18;"W21A";"W21A";18;"W21A";"W21A";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;6;
;;;8041177;"372097";"Orli¿";"Antonija";1977;M;;0;8:00;76:44;68:44;0;;;"";65766;"OK Bjelovar";"OK Bjelovar";"CRO";"";"";18;"W21A";"W21A";18;"W21A";"W21A";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;7;
;;;889172;"382043";"Štambuk";"Iva";;M;;0;6:00;77:34;71:34;0;;;"";63473;"Ivan Merz";"Ivan Merz";"CRO";"";"";18;"W21A";"W21A";18;"W21A";"W21A";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;8;
;;;1396119;"383939";"Becze";"Rita";;M;;0;11:00;89:59;78:59;0;;;"";66716;"Pécsi Vasutas SK";"Pécsi Vasutas SK";"HUN";"";"";18;"W21A";"W21A";18;"W21A";"W21A";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;9;
;;;406713;"381690";"Tomažin";"Urša";1990;M;;0;15:00;97:33;82:33;0;;;"";67373;"OK Azimut";"OK Azimut";"SLO";"";"";18;"W21A";"W21A";18;"W21A";"W21A";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;10;
;;;237553;"375463";"Lesjak";"Sonja";;M;;0;13:00;96:20;83:20;0;;;"";66206;"OK Japetic";"OK Japetic";"CRO";"";"";18;"W21A";"W21A";18;"W21A";"W21A";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;11;
;;;441430;"384090";"Krupka";"Željka";;M;;0;9:00;136:21;127:21;0;;;"";65766;"OK Bjelovar";"OK Bjelovar";"CRO";"";"";18;"W21A";"W21A";18;"W21A";"W21A";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;14;14;"5,3";250;19;12;
;;;9105040;"381316";"Landqvist";"Sofie";;M;;0;21:00;75:13;54:13;0;;;"";67263;"Köping-Kolsva OK";"Köping-Kolsva OK";"SWE";"";"";19;"W21B";"W21B";19;"W21B";"W21B";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;11;11;"3,4";145;16;1;
;;;232276;"383687";"Sokoloviæ";"Hana";;M;;0;31:00;105:28;74:28;0;;;"";65766;"OK Bjelovar";"OK Bjelovar";"CRO";"";"";19;"W21B";"W21B";19;"W21B";"W21B";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;11;11;"3,4";145;16;2;
;;;7770730;"384442";"Ulrich Cveniæ";"Ivana";;M;;0;23:00;106:56;83:56;0;;;"";66488;"OK Kapela";"OK Kapela";"CRO";"";"";19;"W21B";"W21B";19;"W21B";"W21B";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;11;11;"3,4";145;16;3;
;;;410618;"378310";"Mikulinjak";"Ivana";;M;;0;17:00;105:09;88:09;0;;;"";66488;"OK Kapela";"OK Kapela";"CRO";"";"";19;"W21B";"W21B";19;"W21B";"W21B";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;11;11;"3,4";145;16;4;
;;;410653;"377144";"Pongrac";"Maja";;M;;0;27:00;122:58;95:58;0;;;"";66206;"OK Japetic";"OK Japetic";"CRO";"";"";19;"W21B";"W21B";19;"W21B";"W21B";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;11;11;"3,4";145;16;5;
;;;2111489;"375311";"Tutiæ";"Martina";;M;;0;33:00;200:38;167:38;0;;;"";65317;"OK Vihor";"OK Vihor";"CRO";"";"";19;"W21B";"W21B";19;"W21B";"W21B";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;11;11;"3,4";145;16;6;
;;;893809;"384331";"Težak";"Ivana";1976;M;;0;29:00;200:40;171:40;0;;;"";65317;"OK Vihor";"OK Vihor";"CRO";"";"";19;"W21B";"W21B";19;"W21B";"W21B";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;11;11;"3,4";145;16;7;
;;;7600000;"375010";"Jandreciæ";"Nola";;M;;0;19:00;74:19;55:19;3;;;"";66206;"OK Japetic";"OK Japetic";"CRO";"";"";19;"W21B";"W21B";19;"W21B";"W21B";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;11;11;"3,4";145;16;;
;;;1931982;"379067";"Kopjar";"Marina";;M;;0;25:00;112:48;87:48;3;;;"";63473;"Ivan Merz";"Ivan Merz";"CRO";"";"";19;"W21B";"W21B";19;"W21B";"W21B";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;11;11;"3,4";145;16;;
;;;1401008;"371837";"Melmajer";"Nastasia";1999;M;;0;35:00;;;3;;;"";65707;"OK Sova";"OK Sova";"CRO";"";"";19;"W21B";"W21B";19;"W21B";"W21B";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;11;11;"3,4";145;16;;
;;;45380;"";"Munjakovic";"Mersiha";;M;;0;39:00;196:38;157:38;2;;;"";65707;"OK Sova";"OK Sova";"CRO";"";"";19;"W21B";"W21B";;"";"";;;;;;"";"";"";;;;;;;;;;;X;"0,00";0;;11;11;"3,4";145;16;;
;;;8271078;"361518";"Császár";"Éva";;M;;0;69:00;121:27;52:27;0;;;"";63904;"Göcsej KTFE";"Göcsej KTFE";"HUN";"";"";20;"W35";"W35";20;"W35";"W35";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;8;8;"4,8";200;17;1;
;;;700027;"375656";"Ocvirk";"Eva";;M;;0;67:00;122:56;55:56;0;;;"";66206;"OK Japetic";"OK Japetic";"CRO";"";"";20;"W35";"W35";20;"W35";"W35";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;8;8;"4,8";200;17;2;
;;;700021;"384323";"Gobec";"Ivana";;M;;0;71:00;130:55;59:55;0;;;"";65317;"OK Vihor";"OK Vihor";"CRO";"";"";20;"W35";"W35";20;"W35";"W35";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;8;8;"4,8";200;17;3;
;;;232216;"374963";"Šantiæ";"Nikolina";1979;M;;0;77:00;146:58;69:58;0;;;"";65766;"OK Bjelovar";"OK Bjelovar";"CRO";"";"";20;"W35";"W35";20;"W35";"W35";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;8;8;"4,8";200;17;4;
;;;442573;"384108";"Sršen";"Matea";1979;M;;0;75:00;146:53;71:53;0;;;"";65317;"OK Vihor";"OK Vihor";"CRO";"";"";20;"W35";"W35";20;"W35";"W35";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;8;8;"4,8";200;17;5;
;;;893826;"377515";"Krš";"Sanja";;M;;0;79:00;151:29;72:29;0;;;"";65317;"OK Vihor";"OK Vihor";"CRO";"";"";20;"W35";"W35";20;"W35";"W35";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;8;8;"4,8";200;17;6;
;;;410649;"374945";"Popovi¿ Budi";"Daniela";1976;M;;0;73:00;146:35;73:35;0;;;"";66206;"OK Japetic";"OK Japetic";"CRO";"";"";20;"W35";"W35";20;"W35";"W35";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;8;8;"4,8";200;17;7;
;;;210121;"376940";"Cini";"Fabiana";1977;M;;0;65:00;145:01;80:01;0;;;"";66481;"OK Maksimir";"OK Maksimir";"CRO";"";"";20;"W35";"W35";20;"W35";"W35";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;8;8;"4,8";200;17;8;
;;;236862;"380495";"Jakšiæ";"Mirka";1971;M;;0;83:00;163:37;80:37;0;;;"";66481;"OK Maksimir";"OK Maksimir";"CRO";"";"";20;"W35";"W35";20;"W35";"W35";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;8;8;"4,8";200;17;9;
;;;2113384;"376047";"Glagoliæ";"Saša";;M;;0;63:00;150:51;87:51;0;;;"";66488;"OK Kapela";"OK Kapela";"CRO";"";"";20;"W35";"W35";20;"W35";"W35";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;8;8;"4,8";200;17;10;
;;;46479;"374417";"Seražin Korper";"Sabina";1974;M;;0;57:00;148:05;91:05;0;;;"";60289;"Individuals/No c";"Individuals/No club";"";"";"";20;"W35";"W35";20;"W35";"W35";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;8;8;"4,8";200;17;11;
;;;2067893;"376007";"Kušt";"Maja";;M;;0;61:00;206:55;145:55;0;;;"";65317;"OK Vihor";"OK Vihor";"CRO";"";"";20;"W35";"W35";20;"W35";"W35";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;8;8;"4,8";200;17;12;
;;;2009127;"383849";"Potrebica";"Tanja";;M;;0;59:00;223:38;164:38;0;;;"";67667;"Orijentacijski k";"Orijentacijski klub Varaždin";"CRO";"";"";20;"W35";"W35";20;"W35";"W35";;;;;;"";"";"";;;;;;;;;;;X;"0,00";X;;8;8;"4,8";200;17;13;
;;;1999219;"379062";"Detiæ";"Lidija";;M;;0;81:00;274:10;193:10;0;;;"";63473;"Ivan Merz";"Ivan Merz";"CRO";"";"";20;"W35";"W35";20;"W35";"W35";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;8;8;"4,8";200;17;14;
;;;1396213;"";"Galambos";"Erika";;M;;0;14:00;68:52;54:52;0;;;"";65754;"Zselici Tájfutók";"Zselici Tájfutók";"HUN";"";"";21;"W40";"W40";;"";"";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;3;3;"4,0";180;15;1;
;;;505266;"377509";"Rácz";"Eszter";;M;;0;10:00;68:54;58:54;0;;;"";65702;"Pécsi Orvos E.Ü.";"Pécsi Orvos E.Ü.S.K.";"HUN";"";"";21;"W40";"W40";21;"W40";"W40";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;3;3;"4,0";180;15;2;
;;;1415151;"361547";"Kovács";"Enikõ";;M;;0;7:00;75:01;68:01;0;;;"";63909;"C.S. TranSilva C";"C.S. TranSilva Cluj";"ROU";"";"";21;"W40";"W40";21;"W40";"W40";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;3;3;"4,0";180;15;3;
;;;2026827;"373991";"Dóka";"Éva";;M;;0;9:00;84:36;75:36;0;;;"";63904;"Göcsej KTFE";"Göcsej KTFE";"HUN";"";"";21;"W40";"W40";21;"W40";"W40";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;3;3;"4,0";180;15;4;
;;;2056180;"";"Paskuj";"Mátyásné";;M;;0;12:00;90:55;78:55;0;;;"";90001;"Maccabi Hungary";"Maccabi Hungary";"HUN";"";"";21;"W40";"W40";;"";"";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;3;3;"4,0";180;15;5;
;;;1396173;"383972";"Vonyó Péterné Szabó";"Réka";;M;;0;3:00;96:59;93:59;0;;;"";66716;"Pécsi Vasutas SK";"Pécsi Vasutas SK";"HUN";"";"";21;"W40";"W40";21;"W40";"W40";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;3;3;"4,0";180;15;6;
;;;1396169;"377239";"Kovács Ildikó";"Viniczainé";;M;;0;80:00;118:19;38:19;0;;;"";66716;"Pécsi Vasutas SK";"Pécsi Vasutas SK";"HUN";"";"";22;"W45";"W45";22;"W45";"W45";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;9;9;"3,8";155;15;1;
;;;222913;"372713";"Lovas";"Ágnes";;M;;0;88:00;136:29;48:29;0;;;"";65903;"PVM Pécs";"PVM Pécs";"HUN";"";"";22;"W45";"W45";22;"W45";"W45";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;9;9;"3,8";155;15;2;
;;;2019916;"372868";"Tömördi";"Ágnes";;M;;0;84:00;134:06;50:06;0;;;"";63904;"Göcsej KTFE";"Göcsej KTFE";"HUN";"";"";22;"W45";"W45";22;"W45";"W45";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;9;9;"3,8";155;15;3;
;;;2072267;"384367";"Tóth";"Marian";;M;;0;100:00;152:22;52:22;0;;;"";65903;"PVM Pécs";"PVM Pécs";"HUN";"";"";22;"W45";"W45";22;"W45";"W45";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;9;9;"3,8";155;15;4;
;;;1396266;"383968";"Turcsánné Cseh";"Erzsébet";;M;;0;94:00;151:59;57:59;0;;;"";66716;"Pécsi Vasutas SK";"Pécsi Vasutas SK";"HUN";"";"";22;"W45";"W45";22;"W45";"W45";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;9;9;"3,8";155;15;5;
;;;1919197;"379076";"Sreba¿iæ";"Davorka";;M;;0;104:00;197:51;93:51;0;;;"";63473;"Ivan Merz";"Ivan Merz";"CRO";"";"";22;"W45";"W45";22;"W45";"W45";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;9;9;"3,8";155;15;6;
;;;247389;"384768";"Ebenspanger";"Emilija";;M;;0;90:00;197:59;107:59;0;;;"";66488;"OK Kapela";"OK Kapela";"CRO";"";"";22;"W45";"W45";22;"W45";"W45";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;9;9;"3,8";155;15;7;
;;;236886;"376008";"VendlerÈepelak";"Željka";1954;M;;0;86:00;198:33;112:33;0;;;"";66481;"OK Maksimir";"OK Maksimir";"CRO";"";"";22;"W45";"W45";22;"W45";"W45";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;9;9;"3,8";155;15;8;
;;;893814;"384326";"Lovrec";"Darinka";;M;;0;102:00;214:39;112:39;0;;;"";65317;"OK Vihor";"OK Vihor";"CRO";"";"";22;"W45";"W45";22;"W45";"W45";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;9;9;"3,8";155;15;9;
